STDOUT:
Results will be saved in /home/philip/projects/Circuit-Completion-Using-GNNs/component classification/evaluation/FEGIN/results/model_FEGIN_dataset_ltspice_demos
Command line input: python main.py --data ltspice_demos --representation component_pin --model FEGIN --layers 2 --hiddens 128 --batch_size 256 --lr 0.001 --emb_size 250 --epochs 100 --save_appendix component_pin_L2_H128_BS256_LR0.001_E250 --no_val
 is saved.
-----
ltspice_demos - FEGIN
Using 2 layers, 128 hidden units, h = 2
Loading component_pin representation dataset
dataset loaded 16 4 1948
ENTERED
Training FEGIN on component_pin representation
Train: 1565, Test: 383
##################ITERATION #0 ****************************************
 epoch: 0, train_loss: 1.3391, test_loss: 1.3435, test_f1: 0.3152
 epoch: 1, train_loss: 1.2346, test_loss: 1.3121, test_f1: 0.3349
 epoch: 2, train_loss: 1.1652, test_loss: 1.2825, test_f1: 0.2654
 epoch: 3, train_loss: 1.1250, test_loss: 1.2706, test_f1: 0.2677
 epoch: 4, train_loss: 1.0663, test_loss: 1.2597, test_f1: 0.3480
 epoch: 5, train_loss: 1.0112, test_loss: 1.3074, test_f1: 0.3518
 epoch: 6, train_loss: 0.9722, test_loss: 1.2358, test_f1: 0.3526
 epoch: 7, train_loss: 0.9495, test_loss: 1.3644, test_f1: 0.3267
 epoch: 8, train_loss: 0.9217, test_loss: 1.1782, test_f1: 0.4307
 epoch: 9, train_loss: 0.8965, test_loss: 1.1141, test_f1: 0.4762
 epoch: 10, train_loss: 0.8601, test_loss: 1.0273, test_f1: 0.5177
 epoch: 11, train_loss: 0.8414, test_loss: 1.0781, test_f1: 0.5391
 epoch: 12, train_loss: 0.8083, test_loss: 1.0970, test_f1: 0.5146
 epoch: 13, train_loss: 0.7749, test_loss: 1.1627, test_f1: 0.4622
 epoch: 14, train_loss: 0.7805, test_loss: 1.1074, test_f1: 0.5492
 epoch: 15, train_loss: 0.7777, test_loss: 1.0437, test_f1: 0.5140
 epoch: 16, train_loss: 0.7500, test_loss: 0.9973, test_f1: 0.6061
 epoch: 17, train_loss: 0.7277, test_loss: 1.0108, test_f1: 0.6123
 epoch: 18, train_loss: 0.6898, test_loss: 0.9590, test_f1: 0.6150
 epoch: 19, train_loss: 0.6770, test_loss: 1.8679, test_f1: 0.3269
 epoch: 20, train_loss: 0.6577, test_loss: 1.0361, test_f1: 0.5654
 epoch: 21, train_loss: 0.6378, test_loss: 1.0196, test_f1: 0.5937
 epoch: 22, train_loss: 0.6294, test_loss: 1.0095, test_f1: 0.6043
 epoch: 23, train_loss: 0.6215, test_loss: 1.1262, test_f1: 0.5745
 epoch: 24, train_loss: 0.6166, test_loss: 1.1375, test_f1: 0.5274
 epoch: 25, train_loss: 0.6209, test_loss: 1.1835, test_f1: 0.5915
 epoch: 26, train_loss: 0.6249, test_loss: 1.2298, test_f1: 0.5558
 epoch: 27, train_loss: 0.5662, test_loss: 1.1018, test_f1: 0.5787
 epoch: 28, train_loss: 0.5794, test_loss: 1.1851, test_f1: 0.5534
 epoch: 29, train_loss: 0.5575, test_loss: 1.2043, test_f1: 0.5621
 epoch: 30, train_loss: 0.5504, test_loss: 1.1295, test_f1: 0.6078
 epoch: 31, train_loss: 0.5573, test_loss: 1.1428, test_f1: 0.6331
 epoch: 32, train_loss: 0.5508, test_loss: 1.3451, test_f1: 0.4811
 epoch: 33, train_loss: 0.5327, test_loss: 1.1705, test_f1: 0.5600
 epoch: 34, train_loss: 0.5295, test_loss: 1.1874, test_f1: 0.5564
 epoch: 35, train_loss: 0.4972, test_loss: 1.2424, test_f1: 0.5860
 epoch: 36, train_loss: 0.4847, test_loss: 1.2687, test_f1: 0.6284
 epoch: 37, train_loss: 0.4682, test_loss: 1.2008, test_f1: 0.6211
 epoch: 38, train_loss: 0.4764, test_loss: 1.4117, test_f1: 0.5394
 epoch: 39, train_loss: 0.4735, test_loss: 1.4207, test_f1: 0.6001
 epoch: 40, train_loss: 0.4769, test_loss: 1.2911, test_f1: 0.6200
 epoch: 41, train_loss: 0.4762, test_loss: 1.3558, test_f1: 0.5515
 epoch: 42, train_loss: 0.4500, test_loss: 1.5955, test_f1: 0.5357
 epoch: 43, train_loss: 0.4425, test_loss: 1.4521, test_f1: 0.6030
 epoch: 44, train_loss: 0.4172, test_loss: 1.4249, test_f1: 0.5940
 epoch: 45, train_loss: 0.4124, test_loss: 1.4064, test_f1: 0.5863
 epoch: 46, train_loss: 0.3944, test_loss: 1.6805, test_f1: 0.5375
 epoch: 47, train_loss: 0.3968, test_loss: 1.4697, test_f1: 0.6053
 epoch: 48, train_loss: 0.3879, test_loss: 1.5515, test_f1: 0.5770
 epoch: 49, train_loss: 0.4363, test_loss: 1.5538, test_f1: 0.6399
 epoch: 50, train_loss: 0.3932, test_loss: 1.6331, test_f1: 0.5926
 epoch: 51, train_loss: 0.3603, test_loss: 1.6038, test_f1: 0.5785
 epoch: 52, train_loss: 0.3655, test_loss: 1.6505, test_f1: 0.5738
