STDOUT:
Results will be saved in /home/philip/projects/Circuit-Completion-Using-GNNs/component classification/evaluation/FEGIN/results/model_FEGIN_dataset_ltspice_demos
Command line input: python main.py --data ltspice_demos --representation component_component --model FEGIN --layers 5 --hiddens 128 --batch_size 256 --lr 0.001 --emb_size 250 --epochs 100 --save_appendix component_component_L5_H128_BS256_LR0.001_E250 --no_val
 is saved.
-----
ltspice_demos - FEGIN
Using 5 layers, 128 hidden units, h = 2
Loading component_component representation dataset
dataset loaded 2 4 1948
ENTERED
Training FEGIN on component_component representation
Train: 1565, Test: 383
##################ITERATION #0 ****************************************
 epoch: 0, train_loss: 1.3622, test_loss: 1.3547, test_f1: 0.3437
 epoch: 1, train_loss: 1.2296, test_loss: 1.3178, test_f1: 0.2654
 epoch: 2, train_loss: 1.2050, test_loss: 1.3040, test_f1: 0.2312
 epoch: 3, train_loss: 1.1908, test_loss: 1.2879, test_f1: 0.3502
 epoch: 4, train_loss: 1.1841, test_loss: 1.2770, test_f1: 0.3524
 epoch: 5, train_loss: 1.1657, test_loss: 1.2608, test_f1: 0.3414
 epoch: 6, train_loss: 1.1487, test_loss: 1.2505, test_f1: 0.2289
 epoch: 7, train_loss: 1.1350, test_loss: 1.2314, test_f1: 0.3508
 epoch: 8, train_loss: 1.1250, test_loss: 1.2451, test_f1: 0.3791
 epoch: 9, train_loss: 1.1148, test_loss: 1.2083, test_f1: 0.3617
 epoch: 10, train_loss: 1.1184, test_loss: 1.1917, test_f1: 0.3277
 epoch: 11, train_loss: 1.0987, test_loss: 1.2078, test_f1: 0.3995
 epoch: 12, train_loss: 1.0870, test_loss: 1.3311, test_f1: 0.3663
 epoch: 13, train_loss: 1.0878, test_loss: 1.2416, test_f1: 0.3495
 epoch: 14, train_loss: 1.0617, test_loss: 1.2360, test_f1: 0.4722
 epoch: 15, train_loss: 1.0494, test_loss: 1.2364, test_f1: 0.4696
 epoch: 16, train_loss: 1.0489, test_loss: 1.2182, test_f1: 0.4415
 epoch: 17, train_loss: 1.0610, test_loss: 1.2156, test_f1: 0.4018
 epoch: 18, train_loss: 1.0391, test_loss: 1.2155, test_f1: 0.4529
 epoch: 19, train_loss: 1.0371, test_loss: 1.2588, test_f1: 0.3977
 epoch: 20, train_loss: 1.0095, test_loss: 1.2501, test_f1: 0.3481
 epoch: 21, train_loss: 1.0067, test_loss: 1.3303, test_f1: 0.4138
 epoch: 22, train_loss: 0.9816, test_loss: 1.2299, test_f1: 0.4484
 epoch: 23, train_loss: 0.9621, test_loss: 1.2189, test_f1: 0.4690
 epoch: 24, train_loss: 0.9500, test_loss: 1.2865, test_f1: 0.4584
 epoch: 25, train_loss: 0.9554, test_loss: 1.7258, test_f1: 0.4838
 epoch: 26, train_loss: 0.9438, test_loss: 1.3816, test_f1: 0.5000
 epoch: 27, train_loss: 0.9248, test_loss: 1.2458, test_f1: 0.4687
 epoch: 28, train_loss: 0.9080, test_loss: 1.5580, test_f1: 0.3711
 epoch: 29, train_loss: 0.9316, test_loss: 1.4096, test_f1: 0.3484
 epoch: 30, train_loss: 0.8955, test_loss: 1.4239, test_f1: 0.3798
 epoch: 31, train_loss: 0.9162, test_loss: 1.3989, test_f1: 0.3561
 epoch: 32, train_loss: 0.9183, test_loss: 1.3213, test_f1: 0.4731
 epoch: 33, train_loss: 0.9178, test_loss: 1.2604, test_f1: 0.4919
 epoch: 34, train_loss: 0.9261, test_loss: 2.0364, test_f1: 0.3768
 epoch: 35, train_loss: 0.9365, test_loss: 1.6905, test_f1: 0.5384
 epoch: 36, train_loss: 0.9428, test_loss: 1.2504, test_f1: 0.5344
 epoch: 37, train_loss: 0.9035, test_loss: 1.1431, test_f1: 0.5585
 epoch: 38, train_loss: 0.8872, test_loss: 1.1390, test_f1: 0.5389
 epoch: 39, train_loss: 0.8739, test_loss: 1.1634, test_f1: 0.5366
 epoch: 40, train_loss: 0.8644, test_loss: 1.2362, test_f1: 0.5235
 epoch: 41, train_loss: 0.8695, test_loss: 1.2226, test_f1: 0.5298
 epoch: 42, train_loss: 0.8583, test_loss: 1.5687, test_f1: 0.5209
 epoch: 43, train_loss: 0.8351, test_loss: 1.3233, test_f1: 0.4463
 epoch: 44, train_loss: 0.8542, test_loss: 1.3644, test_f1: 0.4994
