STDOUT:
Results will be saved in /home/philip/projects/Circuit-Completion-Using-GNNs/component classification/evaluation/FEGIN/results/model_FEGIN_dataset_ltspice_demos
Command line input: python main.py --data ltspice_demos --representation component_net --model FEGIN --layers 2 --hiddens 64 --batch_size 32 --lr 0.0001 --emb_size 128 --epochs 100 --save_appendix component_net_L2_H64_BS32_LR0.0001_E128 --no_val
 is saved.
-----
ltspice_demos - FEGIN
Using 2 layers, 64 hidden units, h = 2
Loading component_net representation dataset
dataset loaded 3 4 1948
ENTERED
Training FEGIN on component_net representation
Train: 1565, Test: 383
##################ITERATION #0 ****************************************
 epoch: 0, train_loss: 1.3623, test_loss: 1.3590, test_f1: 0.3269
 epoch: 1, train_loss: 1.3354, test_loss: 1.3411, test_f1: 0.2787
 epoch: 2, train_loss: 1.3125, test_loss: 1.3229, test_f1: 0.2457
 epoch: 3, train_loss: 1.2900, test_loss: 1.3019, test_f1: 0.2521
 epoch: 4, train_loss: 1.2561, test_loss: 1.2831, test_f1: 0.2495
 epoch: 5, train_loss: 1.2288, test_loss: 1.2657, test_f1: 0.2775
 epoch: 6, train_loss: 1.2022, test_loss: 1.2474, test_f1: 0.2722
 epoch: 7, train_loss: 1.1796, test_loss: 1.2350, test_f1: 0.2786
 epoch: 8, train_loss: 1.1617, test_loss: 1.2222, test_f1: 0.2827
 epoch: 9, train_loss: 1.1460, test_loss: 1.2182, test_f1: 0.3145
 epoch: 10, train_loss: 1.1405, test_loss: 1.2072, test_f1: 0.3310
 epoch: 11, train_loss: 1.1231, test_loss: 1.1990, test_f1: 0.3536
 epoch: 12, train_loss: 1.1134, test_loss: 1.1873, test_f1: 0.3961
 epoch: 13, train_loss: 1.1040, test_loss: 1.1868, test_f1: 0.3940
 epoch: 14, train_loss: 1.0946, test_loss: 1.1924, test_f1: 0.4002
 epoch: 15, train_loss: 1.0865, test_loss: 1.1727, test_f1: 0.4034
 epoch: 16, train_loss: 1.0774, test_loss: 1.1709, test_f1: 0.4063
 epoch: 17, train_loss: 1.0548, test_loss: 1.1726, test_f1: 0.4105
 epoch: 18, train_loss: 1.0573, test_loss: 1.1548, test_f1: 0.4163
 epoch: 19, train_loss: 1.0405, test_loss: 1.1438, test_f1: 0.4119
 epoch: 20, train_loss: 1.0364, test_loss: 1.1468, test_f1: 0.4230
